source,target,assoc_examyear,relation
陳致常,陳誨,1426,son
高得宗,高承顔,1426,son
高得宗之父,高得宗,1426,son
黃瑞之父,黃瑞,1426,son
黃瑞之父之妻父,黃瑞之父,1426,son-in-law
黃瑞之父之父,黃瑞之父,1426,son
任中善,任孝仁,1427,son
南乙卿,南績,1427,son
南乙蕃,南在,1427,son
南在,南景文,1427,son
南天老,南乙卿,1427,son
南景文,南簡,1427,son
南績,南季瑛,1427,son
南績之妻父,南績,1427,son-in-law
姜克謙,姜宜卿,1427,son
姜克謙之妻父,姜克謙,1427,son-in-law
姜克謙之父,姜克謙,1427,son
姜君寶,姜蓍,1427,son
姜宜卿之妻父,姜宜卿,1427,son-in-law
姜文瓚,權恃,1427,son-in-law
姜淮伯,姜進德,1427,son
姜蓍,姜淮伯,1427,son
安瑗,崔宏,1427,son-in-law
宋仁孫,李審之,1427,son-in-law
尹壽,白效參,1427,son-in-law
崔乙義,崔宏,1427,son
崔宏,崔允中,1427,son
崔希慶,崔壽老,1427,son
崔希慶之父,崔希慶,1427,son
崔思儉,崔乙義,1427,son
崔慶雲,崔沆,1427,son
崔沆,崔井安,1427,son
崔淑,崔慶雲,1427,son
崔溶,崔脩,1427,son
崔溶之父,崔溶,1427,son
崔脩之妻父,崔脩,1427,son-in-law
文世鳳,文軫,1427,son
文瑾,文世鳳,1427,son
文軫,文汝寧,1427,son
方恂,南景文,1427,son-in-law
曺由仁,曺彙,1427,son
朴信,南簡,1427,son-in-law
朴膺,任孝仁,1427,son-in-law
李仲蔓,南季瑛,1427,son-in-law
李孟常,李純之,1427,son
李審之,李孟專,1427,son
李希慶,李審之,1427,son
李文挺,崔溶,1427,son-in-law
李淑,崔井安,1427,son-in-law
李種善,李季甸,1427,son
李穡,李種善,1427,son
林希正,崔壽老,1427,son-in-law
柳元顯,姜進德,1427,son-in-law
柳曄,崔沆,1427,son-in-law
權伯宗,權恃,1427,son
權恃,權自弘,1427,son
權正平,權伯宗,1427,son
權自弘之妻父,權自弘,1427,son-in-law
權近,李種善,1427,son-in-law
洪智,曺彙,1427,son-in-law
白仁景,白繪,1427,son
白璉,白仁景,1427,son
白繪,白效參,1427,son
盧天桂,盧興吉,1427,son
盧焉,盧叔仝,1427,son
盧興吉,盧焉,1427,son
秦浩,李季甸,1427,son-in-law
趙愼,崔希慶,1427,son-in-law
趙璥,崔允中,1427,son-in-law
辛僩,李純之,1427,son-in-law
郭珣之妻父,郭珣,1427,son-in-law
郭綏元,郭珣,1427,son
鄭得全,白繪,1427,son-in-law
鄭愉之妻父,鄭愉,1427,son-in-law
鄭愉之父,鄭愉,1427,son
鄭愉之父之妻父,鄭愉之父,1427,son-in-law
鄭愉之父之父,鄭愉之父,1427,son
鄭良生,姜淮伯,1427,son-in-law
金侃,文軫,1427,son-in-law
金成美,李孟專,1427,son-in-law
金維,文汝寧,1427,son-in-law
金良貴,盧焉,1427,son-in-law
金點,盧叔仝,1427,son-in-law
陳子蕃之妻父,陳子蕃,1427,son-in-law
陳尙謙,陳成敏,1427,son
陳成敏,陳迪,1427,son
陳迪,陳子蕃,1427,son
陳迪之妻父,陳迪,1427,son-in-law
元允迪,元天佑,1429,son
元允迪,元天錫,1429,son
元天佑,元諿,1429,son
元天錫,元泂,1429,son
元泂,元自敦,1429,son
元諿,元乃仁,1429,son
元諿之妻父,元諿,1429,son-in-law
全季謙,元乃仁,1429,son-in-law
兪成利,朴潤福,1429,son-in-law
具儀,金孝廉,1429,son-in-law
具昻,趙明初,1429,son-in-law
姜友德,姜孟卿,1429,son
姜毅之妻父,姜毅,1429,son-in-law
姜毅之父,姜毅,1429,son
姜毅之父之妻父,姜毅之父,1429,son-in-law
姜毅之父之父,姜毅之父,1429,son
姜淮伯,姜友德,1429,son
姜致恩,金得禮,1429,son-in-law
安剛,愼詮,1429,son-in-law
安巨鼎,元泂,1429,son-in-law
尹元甫,尹適,1429,son
尹元甫之妻父,尹元甫,1429,son-in-law
尹元甫之父,尹元甫,1429,son
尹張源,表河,1429,son-in-law
尹得龍,張允和,1429,son-in-law
尹適之妻父,尹適,1429,son-in-law
尹須彌,姜孟卿,1429,son-in-law
崔xx_#525#_(李甫欽)之妻父,李甫欽,1429,son-in-law
張允和,張謹止,1429,son
張允和之父,張允和,1429,son
張彪,李玄實,1429,son-in-law
張自剛之妻父,張自剛,1429,son-in-law
張自剛之父,張自剛,1429,son
張自剛之父之妻父,張自剛之父,1429,son-in-law
張自剛之父之父,張自剛之父,1429,son
張謹止之妻父,張謹止,1429,son-in-law
愼仁導,愼以衷,1429,son
愼以衷,愼詮,1429,son
愼思敬,愼仁導,1429,son
文汝良之妻父,文汝良,1429,son-in-law
文汝良之父,文汝良,1429,son
文汝良之父之妻父,文汝良之父,1429,son-in-law
文汝良之父之父,文汝良之父,1429,son
文繼宗,李宜洽,1429,son-in-law
朴允昌之妻父,朴允昌,1429,son-in-law
朴允昌之父,朴允昌,1429,son
朴允昌之父之妻父,朴允昌之父,1429,son-in-law
朴允昌之父之父,朴允昌之父,1429,son
朴堧,趙注,1429,son-in-law
朴承秀,朴梗,1429,son
朴文和,朴承秀,1429,son
朴梗,朴積善,1429,son
朴潤福,朴崷,1429,son
朴潤福之父,朴潤福,1429,son
朴訔,魚孝瞻,1429,son-in-law
朴貴生,許斯文,1429,son-in-law
李作,李宜洽,1429,son
李偞,朴崷,1429,son-in-law
李元哲,李德林,1429,son
李光翊,李思安,1429,son
李土+寺,李希若,1429,son
李堅義之妻父,李堅義,1429,son-in-law
李孝,元自敦,1429,son-in-law
李孝之之妻父,李孝之,1429,son-in-law
李孟常,李孝之,1429,son
李安柔,閔孝悅,1429,son-in-law
李安直,李宗儉,1429,son
李完,李甲仁,1429,son
李宗儉之妻父,李宗儉,1429,son-in-law
李宜明,許慶,1429,son-in-law
李希若,李芸俊,1429,son
李德林,李堅義,1429,son
李德林之妻父,李德林,1429,son-in-law
李思安,李作,1429,son
李柔,權近中,1429,son-in-law
李永暶,柳繐,1429,son-in-law
李求魯,李永肩,1429,son
李玄實,李甫欽,1429,son
李甲仁,李求魯,1429,son
李舒原,李土+寺,1429,son
李芸俊之妻父,李芸俊,1429,son-in-law
李蕙,姜友德,1429,son-in-law
李謨,李求魯,1429,son-in-law
李釋之,李玄實,1429,son
李馨,表繼,1429,son-in-law
柳京生,柳繐,1429,son
柳亮,柳京生,1429,son
柳繐,柳孟孫,1429,son
權宜,申蕡,1429,son-in-law
權時用,權近中,1429,son
權永昌,趙由信,1429,son-in-law
權確,權時用,1429,son
權綏,金安生,1429,son-in-law
權近中,權銖,1429,son
池開,朴積善,1429,son-in-law
河澹,河綱地,1429,son
河自宗,李希若,1429,son-in-law
洪剛,洪敍疇,1429,son
洪剛之妻父,洪剛,1429,son-in-law
洪疇之妻父,洪疇,1429,son-in-law
洪禹平,洪剛,1429,son
玄玉衡,申維,1429,son-in-law
田皓,河綱地,1429,son-in-law
申仲全,申允泰,1429,son
申允泰,申維,1429,son
申維,申蕡,1429,son
表乙忠,表河,1429,son
表光遠,表乙忠,1429,son
表河,表繼,1429,son
許仲民,許倫,1429,son
許倫,許慶,1429,son
許慶,許斯文,1429,son
趙天啓,趙忠,1429,son
趙季宗,柳孟孫,1429,son-in-law
趙寶仁之妻父,趙寶仁,1429,son-in-law
趙忠,趙寶仁,1429,son
趙忠之妻父,趙忠,1429,son-in-law
趙明初,趙由信,1429,son
趙煦,趙禾,1429,son
趙禾,趙明初,1429,son
趙趙,趙注,1429,son
趙趙之妻父,趙趙,1429,son-in-law
趙趙之父,趙趙,1429,son
金仲宗之妻父,金仲宗,1429,son-in-law
金仲宗之父,金仲宗,1429,son
金仲宗之父之妻父,金仲宗之父,1429,son-in-law
金仲宗之父之父,金仲宗之父,1429,son
金光丙,金德孫,1429,son
金孝信之妻父,金孝信,1429,son-in-law
金孝信之父,金孝信,1429,son
金孝信之父之妻父,金孝信之父,1429,son-in-law
金孝信之父之父,金孝信之父,1429,son
金孝廉,金得禮,1429,son
金孝貞,金安生,1429,son
金德孫,金孝廉,1429,son
金砬,權銖,1429,son-in-law
金若衷之妻父,金若衷,1429,son-in-law
金若衷之父,金若衷,1429,son
金若衷之父之妻父,金若衷之父,1429,son-in-law
金若衷之父之父,金若衷之父,1429,son
金護,朴梗,1429,son-in-law
閔大生,閔孝悅,1429,son
陳淳,李永肩,1429,son-in-law
韓脩,李作,1429,son-in-law
魚變甲,魚孝瞻,1429,son
任復生,金鐸,1432,son-in-law
元晃,元孝然,1432,son
元道,全直,1432,son-in-law
全瑚之妻父,全瑚,1432,son-in-law
全瑚之父,全瑚,1432,son
全瑚之父之妻父,全瑚之父,1432,son-in-law
全瑚之父之父,全瑚之父,1432,son
全直,全仲權,1432,son
全直之父,全直,1432,son
吳士雲,朴祈,1432,son-in-law
吳隱,金孝禮,1432,son-in-law
姜順,鄭其,1432,son-in-law
安從約,安玖,1432,son
安景儉,李允商,1432,son-in-law
安玖,安知歸,1432,son
安趨,鄭次恭,1432,son-in-law
宋俱,宋處寬,1432,son
宋俱之妻父,宋俱,1432,son-in-law
宋啓,宋仁昌,1432,son
宋臣義,宋俱,1432,son
尹之禮,朴自悟,1432,son-in-law
尹師愚,李蘭,1432,son-in-law
尹思修,尹處誠,1432,son
尹處敬,元孝然,1432,son-in-law
尹處誠,尹沔,1432,son
尹邦晏,尹思修,1432,son
崔士威,鄭自新,1432,son-in-law
崔濬,李思哲,1432,son-in-law
庾公實,庾長壽,1432,son
庾權,庾公實,1432,son
庾長壽,庾智,1432,son
文淑器,文孫貫,1432,son
文淑器之妻父,文淑器,1432,son-in-law
文漢英,文淑器,1432,son
文龜,文漢英,1432,son
曺陸安,金禮蒙,1432,son-in-law
朴以昌,安知歸,1432,son-in-law
朴德方,朴祈,1432,son
朴忱,尹處誠,1432,son-in-law
朴楫,高德秀,1432,son-in-law
朴祈,朴自悟,1432,son
朴立基,宋處寬,1432,son-in-law
朴翼之妻父,朴翼,1432,son-in-law
朴翼之父,朴翼,1432,son
朴翼之父之妻父,朴翼之父,1432,son-in-law
朴翼之父之父,朴翼之父,1432,son
朴謙之之妻父,朴謙之,1432,son-in-law
朴雅,朴謙之,1432,son
朴雅之妻父,朴雅,1432,son-in-law
朴雅之父,朴雅,1432,son
朴齡,鄭而漢,1432,son-in-law
李丘直,李貞幹,1432,son
李仲民之妻父,李仲民,1432,son-in-law
李仲民之父,李仲民,1432,son
李仲民之父之妻父,李仲民之父,1432,son-in-law
李仲民之父之父,李仲民之父,1432,son
李允商,李繼善,1432,son
李全之之妻父,李全之,1432,son-in-law
李台芳,李甫,1432,son
李士寬,李禮長,1432,son
李天桂,李蘭,1432,son
李子興,李天桂,1432,son
李孝禮,尹沔,1432,son-in-law
李孟常,李全之,1432,son
李安直,李宗謙,1432,son
李審之,金吉通,1432,son-in-law
李愉,李師季,1432,son
李成桂,李艹+登,1432,son-in-law
李敏,李開,1432,son
李智源,李師季,1432,son-in-law
李浩,李桂遂,1432,son
李浩之妻父,李浩,1432,son-in-law
李淑,安玖,1432,son-in-law
李甫,李浩,1432,son
李竴,李允商,1432,son
李興門,權技,1432,son-in-law
李艹+登,李宣,1432,son
李英耉之妻父,李英耉,1432,son-in-law
李英耉之父,李英耉,1432,son
李英耉之父之妻父,李英耉之父,1432,son-in-law
李英耉之父之父,李英耉之父,1432,son
李蘭,李思哲,1432,son
李謨,庾長壽,1432,son-in-law
李貞幹,李士寬,1432,son
李達衷,李竴,1432,son
李開,李艹+登,1432,son
柳孝生,李宗謙,1432,son-in-law
柳沼,李繼善,1432,son-in-law
柳瓚,全仲權,1432,son-in-law
權遇,權技,1432,son
沈淑,李宣,1432,son-in-law
洪興祖,李禮長,1432,son-in-law
玄仲呂,金瑞,1432,son-in-law
趙臣佑,金遡,1432,son-in-law
趙逢辰之妻父,趙逢辰,1432,son-in-law
趙逢辰之父,趙逢辰,1432,son
趙逢辰之父之妻父,趙逢辰之父,1432,son-in-law
趙逢辰之父之父,趙逢辰之父,1432,son
郭珪,宋仁昌,1432,son-in-law
鄭之麟,鄭璡,1432,son
鄭其,鄭次恭,1432,son
鄭文振,鄭有,1432,son
鄭有,鄭自新,1432,son
鄭璡,鄭其,1432,son
鄭自新,鄭軾,1432,son
鄭賙,鄭而漢,1432,son
金光茂,金孝禮,1432,son
金孝禮,金吉通,1432,son
金承福,文孫貫,1432,son-in-law
金淳之妻父,金淳,1432,son-in-law
金瑞,金鐸,1432,son
金益成,金瑞,1432,son
金直方,金光茂,1432,son
金祿,金益成,1432,son
金義蒙之妻父,金義蒙,1432,son-in-law
金遡,金禮蒙,1432,son
金遡,金義蒙,1432,son
金錫我,金淳,1432,son
金錫我之妻父,金錫我,1432,son-in-law
金錫我之父,金錫我,1432,son
閔犀角,鄭軾,1432,son-in-law
韓尙敬,李士寬,1432,son-in-law
高有廉,高德秀,1432,son
黃xx_#566#_(庾智)之妻父,庾智,1432,son-in-law
余仲淹,余德潤,1434,son
余德潤,余孝溫,1434,son
余文靖,余仲淹,1434,son
全彌,朴彭年,1434,son-in-law
具成老,具揚,1434,son
具揚,具致寬,1434,son
具褘,具成老,1434,son
南佐時,邊頤,1434,son-in-law
安崇善,曺錫文,1434,son-in-law
安淹慶,李永瑞,1434,son-in-law
宋俱,宋處儉,1434,son
宋匡輔,宋盤,1434,son
宋玿,宋匡輔,1434,son
宋處儉之妻父,宋處儉,1434,son-in-law
尹思永,具揚,1434,son-in-law
崔元之,崔自河,1434,son
崔士柔,崔恒,1434,son
崔安善,崔元老,1434,son
崔忠,崔潤文,1434,son
崔自河,崔安善,1434,son
徐彌性,崔恒,1434,son-in-law
曺敬修,曺沆,1434,son
曺沆,曺錫文,1434,son
曺遇禧,曺敬修,1434,son
朴仲宜,朴禱,1434,son
朴仲林,朴彭年,1434,son
朴偰,朴趂,1434,son
朴剛生,余孝溫,1434,son-in-law
朴忠佐,朴璠,1434,son
朴文珤,朴永忠,1434,son
朴曙,李禮孫,1434,son-in-law
朴永忠,朴翶,1434,son
朴璘之妻父,朴璘,1434,son-in-law
朴璘之父,朴璘,1434,son
朴璘之父之妻父,朴璘之父,1434,son-in-law
朴璘之父之父,朴璘之父,1434,son
朴璠,朴偰,1434,son
朴禱,朴忠至,1434,son
朴純,朴仲宜,1434,son
朴翶,朴元亨,1434,son
李之直,李禮孫,1434,son
李仲扶,具致寬,1434,son-in-law
李士寬,李智長,1434,son
李天驥,李稑,1434,son
李宗美,李永瑞,1434,son
李敬之,朴偰,1434,son-in-law
李昇,李智長,1434,son-in-law
李澄,李宗美,1434,son-in-law
李澣,朴翶,1434,son-in-law
李珍幹,朴禱,1434,son-in-law
李稑,李宗美,1434,son
李種善,李季畹,1434,son
柳善,鄭枻,1434,son-in-law
柳好生,金緇,1434,son-in-law
柳孟聞,柳日+參,1434,son
柳易生,邊尙會,1434,son-in-law
楊凝,宋匡輔,1434,son-in-law
權循,崔元老,1434,son-in-law
河吉之之妻父,河吉之,1434,son-in-law
河吉之之父,河吉之,1434,son
河吉之之父之妻父,河吉之之父,1434,son-in-law
河吉之之父之父,河吉之之父,1434,son
田稠生之妻父,田稠生,1434,son-in-law
田稼生之妻父,田稼生,1434,son-in-law
田興,田稠生,1434,son
田興,田稼生,1434,son
田興之妻父,田興,1434,son-in-law
田興之父,田興,1434,son
申包翅,申枰,1434,son
禹承瓊,朴元亨,1434,son-in-law
羅尙之,崔安善,1434,son-in-law
邊安烈,邊頤,1434,son
邊諒,邊安烈,1434,son
邊頤,邊尙會,1434,son
鄭台瑞,鄭道,1434,son
鄭拯,鄭枻,1434,son
鄭臣秀,鄭台瑞,1434,son
鄭自英之妻父,鄭自英,1434,son-in-law
鄭道,鄭自英,1434,son
鄭道之妻父,鄭道,1434,son-in-law
金仁用,金緇,1434,son
金有良,宋盤,1434,son-in-law
金璉,金仁用,1434,son
金瓘,柳日+參,1434,son-in-law
金緇,金長春,1434,son
金苞,余德潤,1434,son-in-law
金軸,朴忠至,1434,son-in-law
金長春之妻父,金長春,1434,son-in-law
閔渫,曺沆,1434,son-in-law
閔逍,李季,1434,son-in-law
韓尙溫,朴趂,1434,son-in-law
馬天牧,申枰,1434,son-in-law
元恂,元自直,1435,son
元恂之妻父,元恂,1435,son-in-law
元賓,元恂,1435,son
元顥,元賓,1435,son
卜僩,卜予,1435,son
卜渭龍,卜僩,1435,son
卜祺,卜渭龍,1435,son
史克明,金好智,1435,son-in-law
孫寬,孫肇瑞,1435,son
孫得壽,孫永裕,1435,son
孫永裕,孫寬,1435,son
安仲毅之妻父,安仲毅,1435,son-in-law
安起,安仲毅,1435,son
安起之妻父,安起,1435,son-in-law
安起之父,安起,1435,son
宋允智之妻父,宋允智,1435,son-in-law
宋憲,宋允智,1435,son
宋憲之妻父,宋憲,1435,son-in-law
宋憲之父,宋憲,1435,son
尹尙殷,尹耆,1435,son
徐尙文之妻父,徐尙文,1435,son-in-law
徐滌,徐尙文,1435,son
徐滌之妻父,徐滌,1435,son-in-law
徐滌之父,徐滌,1435,son
徐補,李思儉,1435,son-in-law
文承祚,文松子,1435,son
文承祚,朴仲孫,1435,son-in-law
文繼宗,文承祚,1435,son
文質,金淡,1435,son-in-law
文達漢,文繼宗,1435,son
曺上林,金福海,1435,son-in-law
曺尙治,曺變安,1435,son
曺尙治,曺變興,1435,son
曺尙治,權需,1435,son-in-law
曺變興之妻父,曺變興,1435,son-in-law
朴切問,朴仲孫,1435,son
朴寅亮,李崑崙,1435,son-in-law
朴雲龍,尹耆,1435,son-in-law
李˥Ń,李敬和,1435,son
李xx_#615#_(李克孝)之妻父,李克孝,1435,son-in-law
李仁敏,李稷,1435,son
李伯溫,李夏成,1435,son-in-law
李倚,李抆,1435,son
李光富,卜僩,1435,son-in-law
李克福,趙季,1435,son-in-law
李公期,曺變安,1435,son-in-law
李叔,李敬賢,1435,son-in-law
李君玉,李倚,1435,son
李士淸,卜予,1435,son-in-law
李壽山之妻父,李壽山,1435,son-in-law
李壽山之父,李壽山,1435,son
李壽山之父之妻父,李壽山之父,1435,son-in-law
李壽山之父之父,李壽山之父,1435,son
李季疇,李徽,1435,son-in-law
李安直,金統,1435,son-in-law
李居義,李崑崙,1435,son
李崑崙,李夏成,1435,son
李希信,金潧,1435,son-in-law
李師元,李敬賢,1435,son
李師厚,李咸寧,1435,son
李庸,權遜,1435,son-in-law
李思儉,李徽,1435,son
李抆,李克孝,1435,son
李抆之妻父,李抆,1435,son-in-law
李挺,李居義,1435,son
李操,趙玗,1435,son-in-law
李敬和之妻父,李敬和,1435,son-in-law
李春富,李沃,1435,son
李沃,李思儉,1435,son
李稷,李˥Ń,1435,son
李稷,李師元,1435,son
